3161,"12/2/2021, 1:50:39 PM","2der","automovil",2957,304.62415507994893,"rightleft_bottomtop",40.99458746410989
3171,"12/2/2021, 1:50:39 PM",1,"automovil",2956,241.3895403340348,"leftright_topbottom",30.72230116579795
3174,"12/2/2021, 1:50:39 PM",2,"automovil",2956,238.0552472237966,"leftright_topbottom",34.37147882582286
3203,"12/2/2021, 1:50:40 PM",1,"automovil",2958,237.84770485871766,"leftright_topbottom",34.264136641115066
3206,"12/2/2021, 1:50:40 PM",2,"automovil",2958,230.5529710330368,"leftright_topbottom",41.87375501658266
3228,"12/2/2021, 1:50:41 PM","1der","pickup",2964,314.3704013915897,"rightleft_bottomtop",52.30639121885991
3230,"12/2/2021, 1:50:41 PM","2der","pickup",2964,302.98852161363453,"rightleft_bottomtop",39.35895399779551
3298,"12/2/2021, 1:50:42 PM",1,"automovil",2971,242.4027041313563,"leftright_topbottom",29.709137368476462
3302,"12/2/2021, 1:50:42 PM",2,"camion_unitario",2971,226.54815769897797,"leftright_topbottom",45.87856835064149
3360,"12/2/2021, 1:50:44 PM","1der","automovil",2978,323.3256503304268,"rightleft_bottomtop",61.261640157697
3364,"12/2/2021, 1:50:44 PM","2der","automovil",2978,303.49518467374116,"rightleft_bottomtop",39.86561705790213
3423,"12/2/2021, 1:50:45 PM",1,"automovil",2979,242.4027041313563,"leftright_topbottom",29.709137368476462
3426,"12/2/2021, 1:50:45 PM",2,"automovil",2979,238.62699485989154,"leftright_topbottom",33.799731189727915
3432,"12/2/2021, 1:50:45 PM","1der","camion_unitario",2984,339.290962408351,"rightleft_bottomtop",77.22695223562114
3436,"12/2/2021, 1:50:45 PM","2der","camion_unitario",2984,299.8590161649231,"rightleft_bottomtop",36.22944854908403
3446,"12/2/2021, 1:50:46 PM","1der","automovil",2986,316.2018330644521,"rightleft_bottomtop",54.137822891722294
3450,"12/2/2021, 1:50:46 PM","2der","automovil",2986,300.11373315098245,"rightleft_bottomtop",36.484165535143376
3479,"12/2/2021, 1:50:46 PM","1der","pickup",2989,325.00797980144137,"rightleft_bottomtop",62.943969628711514
3483,"12/2/2021, 1:50:46 PM","2der","pickup",2989,301.2392148882088,"rightleft_bottomtop",37.60964727236971
3526,"12/2/2021, 1:50:47 PM","1der","automovil",2998,329.0000947159323,"rightleft_bottomtop",66.93608454320244
3528,"12/2/2021, 1:50:47 PM","2der","automovil",2998,315.2546462322729,"rightleft_bottomtop",51.625078616433804
3529,"12/2/2021, 1:50:47 PM",1,"automovil",2995,233.61564818416412,"leftright_topbottom",38.49619331566863
3532,"12/2/2021, 1:50:48 PM",2,"automovil",2995,230.50547785797835,"leftright_topbottom",41.92124819164112
3533,"12/2/2021, 1:50:48 PM",1,"automovil",2992,242.85031830221683,"leftright_topbottom",29.261523197615908
3537,"12/2/2021, 1:50:48 PM",1,"automovil",2993,227.64254529406472,"leftright_topbottom",44.46929620576801
3538,"12/2/2021, 1:50:48 PM",2,"automovil",2992,231.34019174590992,"leftright_topbottom",41.08653430370955
3539,"12/2/2021, 1:50:48 PM",2,"automovil",2993,226.97493401088198,"leftright_topbottom",45.45179203873748
3542,"12/2/2021, 1:50:48 PM",1,"automovil",2996,234.60520415501296,"leftright_topbottom",37.506637344819794
3545,"12/2/2021, 1:50:48 PM",2,"automovil",2996,232.69605172201656,"leftright_topbottom",39.730674327602884
3578,"12/2/2021, 1:50:49 PM",1,"camion_articulado_I",2997,239.88626684901757,"leftright_topbottom",32.225574650815176
3582,"12/2/2021, 1:50:49 PM",2,"camion_articulado_I",2997,197.35402463626133,"leftright_topbottom",75.07270141335813
3610,"12/2/2021, 1:50:49 PM","1der","pickup",3006,325.1590559958468,"rightleft_bottomtop",63.09504582311698
3614,"12/2/2021, 1:50:49 PM","2der","pickup",3006,301.723602957684,"rightleft_bottomtop",38.09403534184498
3648,"12/2/2021, 1:50:50 PM","1der","automovil",3010,327.50929944313214,"rightleft_bottomtop",65.44528927040228
3650,"12/2/2021, 1:50:50 PM","2der","automovil",3010,314.63506366426935,"rightleft_bottomtop",51.0054960484303
3659,"12/2/2021, 1:50:50 PM",1,"camion_articulado_I",3004,242.35402463626133,"leftright_topbottom",29.757816863571417
3667,"12/2/2021, 1:50:51 PM",1,"camion_articulado_I",3008,230.96448710125313,"leftright_topbottom",41.14735439857962
3670,"12/2/2021, 1:50:51 PM",2,"camion_articulado_I",3008,213.23171106797935,"leftright_topbottom",59.1950149816401
3680,"12/2/2021, 1:50:51 PM",1,"camion_articulado_I",3016,230.63068275763527,"leftright_topbottom",41.48115874219747
3682,"12/2/2021, 1:50:51 PM",2,"camion_articulado_I",3016,189.01932243138168,"leftright_topbottom",83.40740361823777
3693,"12/2/2021, 1:50:51 PM","1der","camion_unitario",3019,323.13010235415595,"rightleft_bottomtop",61.06609218142615
3697,"12/2/2021, 1:50:51 PM","2der","camion_unitario",3019,301.26373169437744,"rightleft_bottomtop",37.63416407853837
3698,"12/2/2021, 1:50:51 PM",1,"camion_articulado_I",3015,240.10109816138544,"leftright_topbottom",32.01074333844729
3701,"12/2/2021, 1:50:51 PM",2,"camion_articulado_I",3015,188.29714496983686,"leftright_topbottom",84.12958107978258
3720,"12/2/2021, 1:50:52 PM",1,"automovil",3017,244.05770451012833,"leftright_topbottom",28.05413698970441
3724,"12/2/2021, 1:50:52 PM",2,"automovil",3017,236.97613244420336,"leftright_topbottom",35.4505936054161
3755,"12/2/2021, 1:50:53 PM","1der","motocicleta",3024,308.76551990445876,"rightleft_bottomtop",46.70150973172894
3759,"12/2/2021, 1:50:53 PM",1,"camion_articulado_I",3020,237.26477372789242,"leftright_topbottom",34.847067771940345
3761,"12/2/2021, 1:50:53 PM","2der","motocicleta",3024,297.89727103094765,"rightleft_bottomtop",34.26770341510857
3764,"12/2/2021, 1:50:53 PM",2,"camion_articulado_I",3020,194.995079129176,"leftright_topbottom",77.43164692044348
3785,"12/2/2021, 1:50:53 PM",1,"camion_articulado_I",3023,235.30484646876604,"leftright_topbottom",36.806995031066705
3788,"12/2/2021, 1:50:53 PM",2,"camion_articulado_I",3023,184.6000956662633,"leftright_topbottom",87.82663038335618
3793,"12/2/2021, 1:50:53 PM","1der","camion_unitario",3034,329.1150546692714,"rightleft_bottomtop",67.05104449654156
3796,"12/2/2021, 1:50:53 PM","2der","camion_unitario",3034,302.5604379811534,"rightleft_bottomtop",38.9308703653144
3805,"12/2/2021, 1:50:54 PM",1,"automovil",3027,242.85031830221683,"leftright_topbottom",29.261523197615908
3807,"12/2/2021, 1:50:54 PM",1,"automovil",3031,230.1944289077348,"leftright_topbottom",41.91741259209793
3809,"12/2/2021, 1:50:54 PM",2,"automovil",3027,235.40771131249005,"leftright_topbottom",37.0190147371294
3809,"12/2/2021, 1:50:54 PM",2,"automovil",3031,228.25722194066697,"leftright_topbottom",44.1695041089525
3829,"12/2/2021, 1:50:54 PM",1,"camion_articulado_I",3028,240.12400730831058,"leftright_topbottom",31.98783419152217
3834,"12/2/2021, 1:50:54 PM",1,"camion_articulado_I",3032,238.20108717570557,"leftright_topbottom",33.910754324127154
3836,"12/2/2021, 1:50:54 PM",2,"camion_articulado_I",3028,124.33021719550332,"leftright_topbottom",31.90349114588387
3855,"12/2/2021, 1:50:55 PM",1,"motocicleta",3037,243.434948822922,"leftright_topbottom",28.676892676910732
3859,"12/2/2021, 1:50:55 PM",2,"motocicleta",3037,240.80251395393555,"leftright_topbottom",31.624212095683937
3869,"12/2/2021, 1:50:55 PM","1der","pickup",3039,326.30993247402023,"rightleft_bottomtop",64.24592230129039
3874,"12/2/2021, 1:50:55 PM","2der","pickup",3039,296.565051177078,"rightleft_bottomtop",32.93548356123894
3891,"12/2/2021, 1:50:56 PM",1,"camion_unitario",3036,245.1576108945448,"leftright_topbottom",26.95423060528792
3894,"12/2/2021, 1:50:56 PM",2,"camion_unitario",3036,214.5085229876684,"leftright_topbottom",57.91820306195107
3914,"12/2/2021, 1:50:56 PM","1der","automovil",3042,319.2678933002908,"rightleft_bottomtop",57.203883127560985
3919,"12/2/2021, 1:50:56 PM","2der","automovil",3042,301.37300514010843,"rightleft_bottomtop",37.7434375242694
3983,"12/2/2021, 1:50:58 PM",1,"automovil",3046,232.25319461272534,"leftright_topbottom",39.858646887107405
3986,"12/2/2021, 1:50:58 PM",2,"automovil",3046,231.23448009554124,"leftright_topbottom",41.19224595407823
3998,"12/2/2021, 1:50:58 PM",1,"automovil",3047,234.90418321297386,"leftright_topbottom",37.20765828685886
4000,"12/2/2021, 1:50:58 PM","1der","pickup",3052,325.2221686336361,"rightleft_bottomtop",63.1581584609063
4001,"12/2/2021, 1:50:58 PM",2,"automovil",3047,232.32640666016954,"leftright_topbottom",40.100319389449915
4006,"12/2/2021, 1:50:58 PM","2der","pickup",3052,300.06858282186244,"rightleft_bottomtop",36.4390152060234
4010,"12/2/2021, 1:50:58 PM",1,"van",3049,244.98310652189997,"leftright_topbottom",27.12873497793276
4014,"12/2/2021, 1:50:58 PM",2,"van",3049,223.2285302599659,"leftright_topbottom",49.19819578965354
4027,"12/2/2021, 1:50:59 PM","1der","pickup",3056,323.6156481841641,"rightleft_bottomtop",61.55163801143429
4031,"12/2/2021, 1:50:59 PM","2der","pickup",3056,299.9536081678015,"rightleft_bottomtop",36.32404055196244
4063,"12/2/2021, 1:50:59 PM",1,"automovil",3060,230.7743259026633,"leftright_topbottom",41.337515597169464
4065,"12/2/2021, 1:50:59 PM",2,"automovil",3060,227.41950921665634,"leftright_topbottom",45.007216832963124
4067,"12/2/2021, 1:51:00 PM",1,"automovil",3059,243.92464441605125,"leftright_topbottom",28.187197083781502
4070,"12/2/2021, 1:51:00 PM",2,"automovil",3059,240.03781590358227,"leftright_topbottom",32.388910146037205
